f1	f2	f3	f4	f5	f6	f7	f8	f9	f10	f11	f12	f13	f14	f15	f16	f17	f18	f19	f20	f21	f22	f23	f24	f25	f26
173.0407552	163.9703299	11	3	1	0.25	8.496153846	3.198611111	1.700171753	1	1	0	1	0	0	0	0	0	1	2	1	0	0	0	1	26.02
156.045426	146.9750007	10	3	1	0.285714286	7.506382979	2.99157128	1.461728395	0	1	0	0	0	0	0	1	0	2	2	1	0	0	0	0	38.91
219.940288	213.8933378	10	4	1	0.166666667	7.981214575	3.323790749	1.684601688	0	1	0	0	0	0	0	1	0	2	2	1	0	0	0	0	38.91
160.0203541	153.9734039	10	4	1	0.166666667	7.437181136	2.943925379	1.430273242	0	1	0	0	0	0	0	1	0	2	2	1	0	0	0	0	38.91
173.0407552	163.9703299	11	3	1	0.25	8.496153846	3.198611111	1.700171753	1	1	0	1	0	0	0	0	0	1	2	1	0	0	0	1	26.02
262.8945234	255.8397482	10	3	1	0.142857143	8.238619329	3.507553267	1.592992634	1	1	0	0	0	0	0	0	0	1	2	1	0	0	0	0	26.02
158.1419132	140.0010626	11	3	2	1	8.971911765	3.518657648	1.918997242	0	0	0	0	0	0	0	0	1	3	2	1	1	1	0	0	38.49
233.9653962	226.910621	9	3	1	0.166666667	6.953122172	3.121545731	1.907384953	0	1	0	0	0	0	0	1	0	2	2	1	0	0	0	0	38.91
209.9518312	204.912706	11	5	1	0	8.942165899	3.498403224	2.137842633	1	1	0	0	0	0	0	0	0	2	2	1	0	0	0	0	29.26
140.0749765	131.0045512	10	3	1	0.142857143	7.022233446	2.662619175	1.448106572	1	1	0	0	0	0	0	0	0	2	2	1	0	0	0	0	29.26
175.9908036	169.9438534	10	4	1	0	7.66460251	3.10125928	1.534640744	1	1	0	0	0	0	0	0	0	2	2	1	0	0	0	0	29.26
228.0077387	222.9686136	14	7	1	0.142857143	11.06698229	3.624006598	2.268183622	1	1	0	0	0	0	0	0	0	2	2	1	0	0	0	0	29.26
160.0203541	153.9734039	10	4	1	0	7.308695652	2.85600645	1.588429752	1	1	0	0	0	0	0	0	0	2	2	1	0	0	0	0	29.26
213.0153115	200.9214111	11	2	1	0.333333333	8.75380863	3.37089302	1.817411481	1	1	0	0	0	0	0	0	0	1	2	1	0	0	0	0	26.02
266.9311749	259.8763997	10	3	1	0.142857143	8.298039216	3.550321396	1.839889197	1	1	0	0	0	0	0	0	0	1	2	1	0	0	0	0	26.02
183.0814771	168.9719267	12	2	2	0.4	9.557183958	3.923430937	2.226029881	1	1	0	1	0	0	0	0	0	1	2	1	0	0	0	1	26.02
125.1204495	110.003074	9	1	1	1	5.722890921	1.978612327	0.786554683	0	0	0	2	0	2	2	0	2	1	2	2	0	2	0	2	26.02
163.099714	149.9979886	12	2	3	0.2	8.813283582	3.926368095	1.85899636	1	1	0	1	0	0	0	0	0	2	2	1	0	0	0	1	35.25
170.061076	158.9750007	11	3	2	0.25	8.525877277	3.715479048	2.186540209	1	1	0	0	0	0	0	0	0	2	3	1	0	0	0	0	38.05
163.099714	149.9979886	12	2	3	0.2	8.813283582	3.926368095	1.85899636	1	1	0	1	0	0	0	0	0	2	2	1	0	0	0	1	35.25
175.0608839	166.9982837	12	4	2	0.25	9.061157703	3.579616026	1.583340877	1	1	0	0	0	0	0	0	0	1	2	1	0	0	0	0	26.02
173.0407552	163.9703299	11	3	2	0.25	8.496153846	3.693829361	2.170450329	1	1	0	0	0	0	0	0	0	1	2	1	0	0	0	0	26.02
150.0968548	138.0029544	10	4	2	1	7.882249489	2.798693085	1.883391255	0	0	0	0	0	0	0	0	1	2	2	1	1	1	0	0	29.26
173.0407552	163.9703299	11	3	2	0.25	8.496153846	3.693829361	1.913831053	1	1	0	0	0	0	0	0	0	1	2	1	0	0	0	0	26.02
173.0407552	163.9703299	11	3	2	0.25	8.496153846	3.693829361	2.482368827	1	1	0	0	0	0	0	0	0	1	2	1	0	0	0	0	26.02
154.0906266	143.0045512	11	3	2	0.375	8.139601594	3.436571192	1.980697148	0	1	0	0	0	0	0	1	0	2	2	1	0	0	0	0	38.91
173.0407552	163.9703299	11	3	2	0.25	8.496153846	3.693829361	2.170450329	1	1	0	0	0	0	0	0	0	1	2	1	0	0	0	0	26.02
165.1153641	149.9979886	12	2	3	0.4	9.071074681	4.117834347	1.983383736	1	1	0	0	0	0	0	0	0	2	2	1	0	0	0	0	35.25
217.9854886	209.9228883	11	4	2	0.285714286	8.615057034	3.780617625	2.235060049	0	1	0	0	0	0	0	1	0	2	2	1	0	0	0	0	38.91
199.9949104	190.9244851	10	3	2	0.285714286	7.694275287	3.683917058	2.079510631	0	1	0	0	0	0	0	1	0	2	2	1	0	0	0	0	38.91
173.0407552	163.9703299	11	3	2	0.25	8.496153846	3.693829361	2.170450329	1	1	0	0	0	0	0	0	0	1	2	1	0	0	0	0	26.02
190.0717829	181.0013577	13	5	2	0.375	9.984033613	3.740446763	2.69463812	0	1	0	0	0	0	0	1	0	2	2	1	0	0	0	0	38.91
187.0564053	175.9703299	12	3	2	0.333333333	9.487719298	3.874784955	1.762312679	1	1	0	0	0	0	0	0	0	1	2	1	0	0	0	0	26.02
141.0589921	132.9963918	10	3	1	0.142857143	7.022233446	2.662619175	1.085669712	1	1	0	0	0	0	0	0	0	2	3	1	0	0	0	0	46.25
200.978926	192.9163257	10	3	1	0.142857143	7.565708245	3.032577674	1.488905991	1	1	0	0	0	0	0	0	0	2	3	1	0	0	0	0	46.25
187.0400062	176.9617559	12	4	2	0.25	9.160334237	3.647686787	1.624250355	1	1	0	0	0	0	0	0	0	3	3	1	0	0	0	0	55.48
141.0589921	132.9963918	10	3	1	0.142857143	7.022233446	2.662619175	1.085669712	1	1	0	0	0	0	0	0	0	2	3	1	0	0	0	0	46.25
173.0652203	163.9947951	12	4	2	0.25	8.932250923	3.491659026	1.530814592	1	1	0	0	0	0	0	0	0	2	3	1	0	0	0	0	46.25
153.0789786	141.9929032	11	3	2	0.25	7.882249489	3.253808597	1.620839104	1	1	0	0	0	0	0	0	0	3	3	1	0	0	0	0	55.48
165.1153641	149.9979886	12	2	2	0.4	9.071074681	3.586407119	1.587412161	1	1	0	0	0	0	0	0	0	2	2	1	0	0	0	0	35.25
169.0902922	156.9963918	12	3	2	0.333333333	9.001659028	3.538944694	1.559005378	1	1	0	1	0	0	0	0	0	2	2	1	0	0	0	1	35.25
199.9949104	190.9244851	10	3	2	0.285714286	7.694275287	3.683917058	2.079510631	0	1	0	0	0	0	0	1	0	2	2	1	0	0	0	0	38.91
152.094963	140.0010626	11	3	3	0.375	8.010908174	3.930132099	2.198768663	0	1	0	0	0	0	0	1	0	3	2	1	0	0	0	0	48.14
112.0636629	104.0010626	8	3	2	0.4	5.309470014	2.470712072	1.069113914	0	1	0	0	0	0	0	1	0	3	2	1	0	0	0	0	52.05
214.994576	204.9163257	11	3	2	0.25	8.555602294	3.737160438	2.202671904	1	1	0	0	0	0	0	0	0	2	3	1	0	0	0	0	46.25
141.1517496	122.003074	10	1	2	1	8.060401606	4.72621024	2.695685283	0	0	0	0	0	1	1	0	1	1	1	1	0	1	0	0	12.03
160.0203541	153.9734039	10	4	1	0	7.308695652	2.85600645	1.588429752	1	1	0	0	0	0	0	0	0	2	2	1	0	0	0	0	29.26
171.0859558	159.9998804	12	3	2	0.333333333	9.13057971	3.627228384	1.611931714	1	1	0	1	0	0	0	0	0	1	2	1	0	0	0	1	26.02
165.0953776	153.0014772	12	2	3	0.2	8.942165899	4.021825516	2.170821184	1	1	0	1	0	0	0	0	0	1	2	1	0	0	0	1	26.02
193.1102787	177.9929032	14	3	3	0.363636364	10.72905138	4.766467819	2.568497368	1	1	0	1	0	0	0	0	0	3	2	1	0	0	0	1	52.32
217.9854886	209.9228883	11	4	1	0.285714286	8.615057034	3.277803429	1.972661386	0	1	0	1	0	0	0	1	0	2	2	1	0	0	0	1	38.91
198.9996614	188.9214111	10	2	1	0.25	7.763519669	3.170355912	1.38545911	1	1	0	0	0	0	0	0	0	1	2	1	0	0	0	0	26.02
198.9996614	188.9214111	10	2	1	0.25	7.763519669	3.170355912	1.820856955	1	1	0	0	0	0	0	0	0	1	2	1	0	0	0	0	26.02
250.9607254	243.9059502	10	3	1	0.142857143	7.941626016	3.295750624	1.665560698	1	1	0	0	0	0	0	0	0	1	2	1	0	0	0	0	26.02
246.9857973	236.907547	10	2	1	0.25	8.010908174	3.34486186	1.698937065	1	1	0	0	0	0	0	0	0	1	2	1	0	0	0	0	26.02
244.9606891	235.8902638	12	3	1	0.333333333	8.543908856	2.723795391	1.389498607	1	1	0	0	0	1	1	0	1	1	2	2	0	1	0	0	26.02
139.1109474	126.009222	10	3	2	0.571428571	7.279051254	2.835823593	1.359407881	0	1	0	0	0	0	0	1	0	3	2	1	0	0	0	0	43.84
208.9565822	202.909632	11	4	1	0.142857143	9.140497738	3.634044326	1.998956807	1	1	0	0	0	0	0	0	0	1	2	1	0	0	0	0	26.02
194.0467111	187.9997609	13	6	1	0.142857143	9.785470085	3.213517827	2.316002745	1	1	0	0	0	0	0	0	0	2	2	1	0	0	0	0	29.26
137.084064	125.9979886	10	2	1	0.25	7.091358575	2.708944457	1.112331315	1	1	0	0	0	0	0	0	0	2	3	1	0	0	0	0	46.25
140.0408193	131.978219	9	3	1	0.166666667	6.450048019	2.752394946	1.369721395	0	1	0	0	0	0	0	1	0	2	3	1	0	0	0	0	41.81
242.9894907	232.9112403	13	4	2	0.222222222	10.21244023	4.389805924	2.289544925	1	1	0	0	0	0	0	0	0	3	2	1	0	0	0	0	52.32
167.1110277	153.0014772	12	2	2	0.4	9.200009001	3.675013856	2.046727696	1	1	0	1	0	0	0	0	0	1	2	1	0	0	0	1	26.02
156.045426	146.9750007	10	3	2	0.285714286	7.506382979	3.539427516	1.971279917	0	1	0	0	0	0	0	1	0	2	2	1	0	0	0	0	38.91
161.0971272	144.9719267	10	2	2	1	8.347560976	4.1954394	2.135503232	0	0	0	2	0	1	1	0	1	1	2	1	0	1	0	2	26.02
140.0749765	131.0045512	10	3	1	0.285714286	7.150619469	2.748833236	1.30290371	0	1	0	0	0	0	0	1	0	2	2	1	0	0	0	0	38.91
164.0749765	155.0045512	12	3	2	0.222222222	8.694339623	3.838754325	1.802641893	1	1	0	0	0	0	0	0	0	2	2	1	0	0	0	0	49.81
199.9949104	190.9244851	10	3	1	0.285714286	7.694275287	3.121945055	1.548467239	0	1	0	0	0	0	0	1	0	2	2	1	0	0	0	0	38.91
169.0703057	159.9998804	12	3	1	0.333333333	7.676858313	2.263271662	1.100818142	1	1	0	0	0	1	1	0	1	1	2	2	0	1	0	0	26.02
127.0745619	118.0041366	9	4	2	0.6	6.22345679	2.589853936	1.498831264	0	0	1	0	0	0	0	0	1	4	2	1	0	0	0	0	58.69
141.1517496	122.003074	10	1	1	1	8.060401606	3.380057918	1.513790491	0	0	0	3	0	1	1	0	1	1	2	1	0	1	0	3	26.02
217.0425048	203.9407794	13	3	3	0.4	10.83836991	4.847120716	2.869016702	1	1	0	1	0	0	0	0	0	1	2	1	0	0	0	1	26.02
157.1466642	137.9979886	11	2	3	1	9.011575092	4.728423353	2.455138002	0	0	0	2	0	1	1	0	1	2	2	1	0	1	0	2	35.25
205.0466116	188.9214111	10	2	2	1	8.535785441	4.345263593	2.586364796	0	0	0	2	0	1	1	0	1	1	2	1	0	1	0	2	26.02
161.0971272	144.9719267	10	2	2	1	8.347560976	4.1954394	2.47000712	0	0	0	2	0	1	1	0	1	1	2	1	0	1	0	2	26.02
157.1466642	137.9979886	11	2	3	1	9.011575092	4.728423353	2.795274026	0	0	0	2	0	1	1	0	1	2	2	1	0	1	0	2	35.25
205.0466116	188.9214111	10	2	2	1	8.535785441	4.345263593	2.586364796	0	0	0	0	0	1	1	0	1	1	2	1	0	1	0	0	26.02
161.0971272	144.9719267	10	2	2	1	8.347560976	4.1954394	2.47000712	0	0	0	0	0	1	1	0	1	1	2	1	0	1	0	0	26.02
155.0746422	144.9963918	11	3	2	0.25	8.010908174	3.34486186	1.680712536	1	1	0	0	0	0	0	0	0	2	2	1	0	0	0	0	35.25
180.0932488	163.9680482	11	5	2	1	9.279365505	3.729835336	2.962282274	0	0	0	0	0	0	0	0	1	4	4	1	1	1	0	0	69.72
181.0658271	168.9719267	12	2	1	0.4	8.085816371	3.0765277	1.233362161	1	1	0	1	0	0	1	0	1	1	1	2	0	0	0	1	12.03
180.031061	175.9997609	12	6	1	0	8.793457944	2.978591424	1.475086505	1	1	0	0	0	0	0	0	0	2	2	1	0	0	0	0	29.26
151.0666997	137.9649742	9	4	1	1	7.338342362	2.457857734	1.824972145	0	0	0	1	0	0	0	0	1	3	4	1	1	1	0	1	66.48
129.1153641	113.9979886	9	2	2	1	7.032107623	3.180475788	1.953512004	0	0	0	2	0	1	1	0	1	2	3	1	0	1	0	2	46.25
222.9737736	215.9189984	12	6	2	0.333333333	10.05354219	4.27550198	2.01151796	0	1	0	0	0	0	0	1	0	3	2	1	0	0	0	0	51.8
189.0112046	179.9407794	11	3	1	0.25	8.852936803	3.437837266	1.863319536	1	1	0	1	0	0	0	0	0	1	2	1	0	0	0	0	26.02
138.0793129	128.0010626	10	3	0	0.571428571	5.917953425	2.09180245	0.826760328	0	1	0	0	0	0	0	1	1	3	1	2	0	0	0	0	38.06
221.0827622	209.9966869	15	5	2	0.4	11.97194245	4.182067718	2.683162059	1	1	0	1	0	0	0	0	0	1	2	1	0	0	0	0	26.02
221.0827622	209.9966869	15	5	2	0.4	11.97194245	4.182067718	2.683162059	1	1	0	1	0	0	0	0	0	1	2	1	0	0	0	0	26.02
140.0749765	131.0045512	10	3	1	0.285714286	7.150619469	2.748833236	1.30290371	0	1	0	1	0	0	0	1	0	2	2	1	0	0	0	0	38.91
165.0953776	153.0014772	12	2	3	0.2	8.942165899	4.021825516	2.170821184	1	1	0	1	0	0	0	0	0	1	2	1	0	0	0	0	26.02
215.092184	202.9982837	15	4	2	0.454545455	10.48655303	3.52213734	2.314244989	1	1	0	1	0	1	1	0	1	1	2	2	0	1	0	0	26.02
215.092184	202.9982837	15	4	2	0.454545455	10.48655303	3.52213734	2.314244989	1	1	0	1	0	1	1	0	1	1	2	2	0	1	0	0	26.02
217.9854886	209.9228883	11	4	1	0.285714286	8.615057034	3.277803429	1.972661386	0	1	0	1	0	0	0	1	0	2	2	1	0	0	0	0	38.91
217.9854886	209.9228883	11	4	1	0.285714286	8.615057034	3.277803429	1.972661386	0	1	0	1	0	0	0	1	0	2	2	1	0	0	0	0	38.91
126.0793129	116.0010626	9	3	2	0.5	6.292399021	2.639049753	1.536009478	0	1	0	0	0	0	0	1	0	3	2	1	0	0	0	0	52.05
97.08914935	86.003074	7	1	2	0.333333333	6.28	2.452461357	5.28	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	26.02
156.1626486	136.006148	11	2	2	1	9.011575092	4.073454882	2.455138002	0	0	0	1	0	1	1	0	1	2	3	1	0	1	0	1	38.05
128.094963	116.0010626	9	3	2	0.666666667	6.57820331	2.84538144	1.69338176	0	0	0	1	0	0	0	0	1	3	2	1	0	0	0	1	33.29
178.1469986	160.006148	13	2	2	0.454545455	10.06347245	3.38286018	2.457890875	1	1	0	0	0	0	0	0	0	2	2	1	0	0	0	0	29.26
183.0859558	171.9998804	13	3	0	0.4	8.629973277	3.069747193	1.561122588	1	1	0	1	0	0	1	0	1	1	2	2	0	0	0	0	26.02
153.0612204	141.975145	10	2	0	0.5	6.4970701	2.438526292	1.017240039	0	0	0	3	0	0	1	0	2	1	2	2	1	1	0	3	26.02
124.1000484	112.006148	9	2	0	0.857142857	5.270170382	1.723431283	0.732334416	0	0	0	2	0	1	1	0	2	2	1	2	0	1	0	2	26.81
126.0793129	116.0010626	9	3	1	0.5	6.292399021	2.187676681	1.104914548	0	1	0	1	0	0	0	1	0	3	2	1	0	0	0	1	52.05
195.0814771	180.9719267	13	2	4	0.272727273	10.29190008	5.051247734	3.618752185	1	1	0	1	0	0	0	0	0	1	2	1	0	0	0	0	26.02
133.056135	121.9700596	8	3	3	0.8	7.98	5.123266476	5.98	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	43.09
114.0429274	107.9959772	8	4	1	0.25	5.113472023	1.832745756	0.788037865	0	1	0	0	0	0	0	1	0	4	3	1	0	0	0	0	72.02
217.0425048	203.9407794	13	3	3	0.4	10.83836991	4.847120716	3.183034083	1	1	0	1	0	0	0	0	0	1	1	1	0	0	0	1	12.03
191.1310142	173.9979886	14	2	3	0.416666667	10.92782101	4.378258362	2.421531264	1	1	0	1	0	0	0	0	0	2	2	1	0	0	0	0	43.09
163.0489414	149.947216	9	3	1	1	7.763519669	3.737475293	2.396618674	0	0	0	0	0	0	0	0	1	1	2	1	1	1	0	0	26.02
123.0923913	112.006316	9	1	2	0.25	6.302249389	3.253988637	1.859038602	1	1	0	0	0	0	0	0	0	1	2	1	0	0	0	0	26.02
151.1360995	134.003074	11	1	0	1	6.473203018	2.00703194	0.75246856	0	0	0	4	2	3	3	0	3	1	2	3	0	3	0	4	26.02
193.0658271	180.9719267	13	2	1	0.272727273	8.792679719	3.945439208	2.113700918	1	1	0	1	0	0	0	0	1	1	1	2	0	0	0	1	12.03
164.1313485	148.006148	12	2	4	0.4	9.071074681	4.77676449	2.54834658	1	1	0	0	0	0	0	0	0	2	2	1	0	0	0	0	24.06
167.1310142	149.9979886	12	2	3	0.6	9.487719298	4.431635802	2.190725327	0	0	0	2	0	0	1	0	1	2	2	1	0	0	0	2	32.26
150.1156984	136.006148	11	2	1	0.333333333	8.080200401	2.925955903	1.713300856	1	1	0	0	0	0	0	0	0	2	2	1	0	0	0	0	29.26
142.0564693	131.978219	9	3	2	0.5	6.706414435	2.939142785	1.765625204	0	1	0	0	0	0	0	1	0	2	2	1	0	0	0	0	38.91
125.0952974	114.009222	9	3	2	0.5	6.292399021	3.246017168	1.852927112	0	0	0	0	0	0	0	0	1	3	2	1	0	0	0	0	41.62
168.045426	158.9750007	11	3	2	0.25	8.208911968	3.486219293	2.017105668	1	1	0	1	0	0	0	0	0	2	1	1	0	0	0	1	36.21
141.1517496	122.003074	10	1	2	1	8.060401606	3.380057918	1.513790491	0	0	0	0	0	1	1	0	1	1	2	1	0	1	0	0	26.02
148.1000484	136.006148	11	2	3	0.222222222	7.793199174	3.760481303	2.415175908	0	1	0	0	0	0	0	1	0	2	1	1	0	0	0	0	24.92
155.1422475	138.009222	11	3	1	0.875	8.525877277	3.218356724	1.713541181	0	0	0	2	0	0	0	0	1	3	3	1	1	1	0	2	53.11
189.0112046	179.9407794	11	3	1	0.25	8.852936803	3.437837266	1.863319536	1	1	0	1	0	0	0	0	0	1	2	1	0	0	0	0	26.02
155.0404849	145.9700596	10	3	2	0.142857143	7.437181136	3.486527788	1.652917188	1	1	0	0	0	0	0	0	0	2	2	1	0	0	0	0	35.25
129.0612204	117.975145	8	2	1	0.666666667	6.174223602	3.150668478	1.527587188	0	0	0	0	0	0	0	0	1	1	2	1	1	1	0	0	26.02
128.0585775	119.9959772	9	4	1	0.4	6.095470514	2.064278005	1.02344758	0	1	0	0	0	0	0	1	0	4	2	1	0	0	0	0	61.16
164.1313485	148.006148	12	2	2	0.4	9.071074681	3.586407119	1.768897811	1	1	0	0	0	0	0	0	0	2	2	1	0	0	0	0	29.26
147.1047994	134.003074	11	1	0	0.4	6.863561561	2.346347075	0.961985412	1	1	0	2	0	0	1	0	1	1	2	2	0	0	0	0	26.02
147.1047994	134.003074	11	1	0	0.4	6.863561561	2.346347075	0.961985412	1	1	0	2	0	0	1	0	1	1	2	2	0	0	0	0	26.02
125.1204495	110.003074	9	1	1	0.75	6.814942529	3.019067167	1.551075702	0	0	0	2	0	0	1	0	1	1	2	1	0	0	0	2	26.02
189.0668897	176.9729893	12	5	2	0.857142857	9.448028169	4.401518921	2.170645798	0	0	0	0	0	0	0	0	1	4	1	1	1	1	0	0	56.52
189.0112046	179.9407794	11	3	1	0.25	8.852936803	3.437837266	2.366251127	1	1	0	1	0	0	0	0	0	1	2	1	0	0	0	0	26.02
153.1517496	134.003074	11	1	0	1	7.600932428	3.139132041	1.584033638	0	0	0	3	0	2	2	0	2	1	2	2	0	2	0	1	26.02
185.1891977	162.009222	13	3	3	1	10.95763975	4.935479437	3.253316755	0	0	0	2	0	0	0	0	1	3	2	1	1	1	0	2	32.5
179.035812	173.9966869	12	5	1	0.142857143	8.83310987	3.003117786	1.217238976	1	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	12.03
139.1109474	126.009222	10	3	1	0.571428571	7.279051254	2.421524224	0.925867615	0	1	0	0	0	0	0	1	0	3	2	1	0	0	0	0	43.84
167.1110277	153.0014772	12	2	3	0.4	9.200009001	4.214381841	2.624406814	1	1	0	1	0	0	0	0	0	1	2	1	0	0	0	1	26.02
169.0406749	160.9780747	11	4	1	0	7.882249489	3.253808597	1.847587586	1	1	0	0	0	0	0	0	0	3	4	1	0	0	0	0	64.4
223.1127773	204.9719267	15	2	4	0.384615385	12.28037298	5.939012699	5.006038107	1	1	0	1	0	0	0	0	0	1	2	1	0	0	0	0	26.02
140.1313485	124.006148	10	2	1	1	6.619056743	2.207644251	0.866590672	0	0	0	3	2	2	2	0	2	2	4	2	0	2	0	3	52.04
160.0636629	152.0010626	12	3	2	0.111111111	8.436711799	3.650625797	1.682883553	1	1	0	1	0	0	0	0	0	3	2	1	0	0	0	1	66.88
155.0404849	145.9700596	10	3	2	0.142857143	7.437181136	3.486527788	1.931902665	1	1	0	0	0	0	0	0	0	2	3	1	0	0	0	0	46.25
156.045426	146.9750007	10	3	2	0.285714286	7.506382979	3.539427516	1.971279917	0	1	0	0	0	0	0	1	0	2	2	1	0	0	0	0	38.91
113.1204495	98.003074	8	1	3	1	6.085628141	2.492201094	2.31410722	0	0	0	1	0	1	1	0	1	1	2	1	0	1	0	1	26.02
193.1215121	178.0041366	14	4	4	0.3	10.37136697	4.504872698	2.157161739	0	1	0	0	0	0	0	1	0	4	1	1	0	0	0	0	37.39
165.1153641	149.9979886	12	2	1	0.4	9.229766607	3.251795949	1.653145726	1	1	0	1	0	0	0	0	0	2	3	1	0	0	0	1	46.25
136.0636629	128.0010626	10	3	2	0.142857143	6.736009281	2.96088757	1.548525511	1	1	0	0	0	0	0	0	0	3	2	1	0	0	0	0	55.45
208.0623611	199.9997609	14	6	2	0.25	10.9377605	3.932429657	1.463428938	1	1	0	0	0	0	0	0	0	2	4	1	0	0	0	0	52.04
129.0248348	121.9700596	8	3	2	0.2	5.594048257	2.6907731	1.21361263	0	1	0	0	0	0	0	1	0	2	2	1	0	0	0	0	35.25
155.0768704	141.975145	10	2	2	0.5	7.763519669	3.170355912	1.580917793	0	1	0	0	0	0	0	1	0	1	1	1	0	0	0	0	12.03
135.0859558	123.9998804	9	3	2	1	6.933378685	2.213091917	1.206025013	0	0	0	0	0	1	1	0	1	1	2	1	0	1	0	0	26.02
129.0360682	121.981293	8	4	2	0.5	5.652978723	2.736822059	1.244348563	0	1	0	0	0	0	0	1	0	3	2	1	0	0	0	0	51.8
146.9924892	141.953364	8	5	2	0.333333333	5.997064803	3.008747205	1.429097036	0	1	0	0	0	0	0	1	0	3	2	1	0	0	0	0	51.8
187.022248	176.9439977	11	3	0	0.5	7.714840577	2.848764157	1.235411514	0	0	0	4	0	0	1	0	2	1	2	2	1	1	0	4	26.02
167.0768704	153.975145	11	2	0	0.555555556	7.439765007	2.683237097	1.143849685	0	0	0	4	0	0	1	0	2	1	2	2	1	1	0	4	26.02
202.9745895	195.9198143	10	3	1	0.142857143	7.694275287	3.121945055	1.784734799	1	1	0	1	0	0	0	0	0	1	2	1	0	0	0	1	26.02
135.0684139	125.9979886	10	2	1	0.25	5.741442725	1.989295929	0.977471808	1	1	0	1	0	0	0	0	1	2	2	2	1	1	0	1	42.17
158.061076	146.9750007	10	3	2	0.428571429	7.634931794	3.638148057	2.045121888	0	0	0	0	0	0	0	0	1	2	2	1	0	0	0	0	29.26
127.0455703	117.975145	8	2	1	0.333333333	5.790548303	2.286403302	1.081617873	0	1	0	0	0	0	0	1	0	1	2	1	0	0	0	0	26.02
136.1110762	122.003074	11	1	3	0.333333333	5.927256649	3.373794183	2.193904845	1	1	0	1	0	0	0	0	0	1	2	1	0	0	0	1	26.02
141.1424599	122.003074	16	1	4	0.333333333	2.665666078	3.373794183	2.193904845	1	1	0	1	0	0	0	0	0	1	2	1	0	0	0	1	26.02
115.1109474	102.009222	8	3	2	1	6.006903553	3.016596056	1.434508351	0	0	0	0	0	0	0	0	1	3	3	1	1	1	0	0	41.29
156.0357339	147.9731336	10	4	1	0.5	6.244312915	2.000284834	0.577880976	0	0	1	2	0	0	0	0	2	3	2	2	1	1	0	1	46.33
153.0612204	141.975145	10	2	2	0.25	7.634931794	3.638148057	2.045121888	1	1	0	0	0	0	0	0	0	1	2	1	0	0	0	0	26.02
126.0793129	116.0010626	9	3	2	0.5	6.292399021	2.639049753	1.536009478	0	1	0	0	0	0	0	1	0	3	1	1	0	0	0	0	38.06
233.976424	224.907547	10	2	2	0.142857143	5.676535551	3.173095017	1.947726272	1	1	0	0	0	0	0	0	0	1	2	1	0	0	0	0	26.02
124.0636629	116.0010626	9	3	1	0.166666667	6.03642225	2.457568887	1.399560028	0	1	0	0	0	0	0	1	0	3	3	1	0	0	0	0	59.14
137.1204495	122.003074	10	1	0	0.777777778	6.412726002	2.38707483	0.988455489	0	0	0	1	0	0	1	0	2	1	1	2	1	1	1	1	12.03
169.0925205	153.975145	11	2	2	0.555555556	8.75380863	3.37089302	1.627838766	0	1	0	1	0	0	0	1	0	1	2	1	0	0	0	1	26.02
197.0971272	180.9719267	13	2	4	0.454545455	10.55019246	5.253831667	4.298161686	1	1	0	1	0	0	0	0	0	1	2	1	0	0	0	1	26.02
127.0455703	117.975145	8	2	1	0.333333333	5.918369705	2.946111312	1.386066946	0	0	0	0	0	0	0	0	1	1	2	1	0	0	0	0	26.02
129.0789786	117.9929032	9	3	2	0.833333333	6.548623962	2.823853375	1.676856938	0	0	0	1	0	0	0	0	1	3	2	1	1	1	0	1	52.32
140.1313485	124.006148	10	2	2	0.875	7.575596621	3.592508283	1.723431283	0	0	0	0	0	1	1	0	1	2	1	1	0	1	0	0	27.09
178.1469986	160.006148	13	2	1	0.454545455	10.22237232	3.126635351	1.898551355	1	1	0	0	0	0	0	0	0	2	4	1	0	0	0	0	52.04
197.0263902	192.9950901	13	6	1	0.142857143	9.914530854	2.951446072	1.771912992	1	1	0	0	0	0	0	0	0	1	2	1	0	0	0	0	26.02
127.0455703	117.975145	8	2	1	0.333333333	5.790548303	2.286403302	0.904047321	0	1	0	0	0	0	0	1	0	1	2	1	0	0	0	0	26.02
141.0360682	133.981293	9	4	2	0.2	6.509189511	3.422275516	1.988798912	0	1	0	0	0	0	0	1	0	3	2	1	0	0	0	0	51.8
151.099714	137.9979886	11	2	1	0.333333333	8.238619329	2.642063523	2.032782293	1	1	0	1	0	0	0	0	0	2	3	1	0	0	0	1	46.25
138.1156984	124.006148	10	2	1	0.75	6.375268807	2.072010328	0.796006462	0	0	0	2	2	1	2	0	2	2	4	2	0	1	0	2	52.04
155.105862	142.0041366	11	4	1	0.857142857	8.169304866	3.457826365	1.996271516	0	0	0	0	0	0	0	0	1	4	1	1	1	1	0	0	56.52
157.1578976	138.009222	11	3	2	1	8.971911765	4.043932929	2.43281107	0	0	0	1	0	0	0	0	1	3	2	1	1	1	0	1	32.5
218.9853838	211.9306086	13	5	2	0.125	10.31176615	4.461634442	2.87878891	1	1	0	0	0	0	0	0	0	3	2	1	0	0	0	0	52.32
197.1215924	180.9963918	14	3	3	0.454545455	10.98745933	3.964406732	2.99632558	1	1	0	0	0	0	0	0	0	2	2	1	0	0	0	0	35.25
